dateCreated,doccat,doctype,filename,title
22/12/2021 09:28,ascot,factsheet,ASCOT-Factsheet-Feb19_2021-12-22-092800_fxpa.pdf,ASCOT Factsheet Feb19
22/12/2021 09:27,ascot,factsheet,ASCOT-Factsheet-Feb19.pdf,ASCOT Factsheet Feb19
22/12/2021 09:26,ascot,factsheet,ASCOT-Factsheet-Mar19.pdf,ASCOT Factsheet Mar19
22/12/2021 09:25,ascot,factsheet,ASCOT-Factsheet-Apr19.pdf,ASCOT Factsheet Apr19
22/12/2021 09:25,ascot,factsheet,ASCOT-Factsheet-May19.pdf,ASCOT Factsheet May19
22/12/2021 09:24,ascot,factsheet,ASCOT-Factsheet-Jun19.pdf,ASCOT Factsheet Jun19
22/12/2021 09:23,ascot,factsheet,ASCOT-Factsheet-Jul19.pdf,ASCOT Factsheet Jul19
22/12/2021 09:22,ascot,factsheet,ASCOT-Factsheet-Aug19.pdf,ASCOT Factsheet Aug19
22/12/2021 09:22,ascot,factsheet,ASCOT-Factsheet-Sep19.pdf,ASCOT Factsheet Sep19
22/12/2021 09:21,ascot,factsheet,ASCOT-Factsheet-Oct19.pdf,ASCOT Factsheet Oct19
22/12/2021 09:20,ascot,factsheet,ASCOT-Factsheet-Nov19.pdf,ASCOT Factsheet Nov19
22/12/2021 09:19,ascot,factsheet,ASCOT-Factsheet-Dec19.pdf,ASCOT Factsheet Dec19
22/12/2021 09:16,afund,factsheet,AFUND-Factsheet-Jan20.pdf,AFUND Factsheet Jan20
22/12/2021 09:15,afund,factsheet,AFUND-Factsheet-Feb20.pdf,AFUND Factsheet Feb20
22/12/2021 09:15,afund,factsheet,AFUND-Factsheet-Mar20.pdf,AFUND Factsheet Mar20
22/12/2021 09:14,afund,factsheet,AFUND-Factsheet-Apr20.pdf,AFUND Factsheet Apr20
22/12/2021 09:14,afund,factsheet,AFUND-Factsheet-May20.pdf,AFUND Factsheet May20
22/12/2021 09:13,afund,factsheet,AFUND-Factsheet-Jun20_2021-12-22-091331_ubzd.pdf,AFUND Factsheet Jun20
22/12/2021 09:12,afund,factsheet,AFUND-Factsheet-Jun20.pdf,AFUND Factsheet Jun20
22/12/2021 09:12,afund,factsheet,AFUND-Factsheet-Jul20.pdf,AFUND Factsheet Jul20
22/12/2021 09:11,afund,factsheet,AFUND-Factsheet-Aug20.pdf,AFUND Factsheet Aug20
22/12/2021 09:10,afund,factsheet,AFUND-Factsheet-Sep20.pdf,AFUND Factsheet Sep20
22/12/2021 09:10,afund,factsheet,AFUND-Factsheet-Oct20.pdf,AFUND Factsheet Oct20
22/12/2021 09:09,afund,factsheet,AFUND-Factsheet-Nov20.pdf,AFUND Factsheet Nov20
22/12/2021 09:08,afund,factsheet,AFUND-Factsheet-Dec20.pdf,AFUND Factsheet Dec20
22/12/2021 09:06,aslit,factsheet,ASLIT-Factsheet-Jan20.pdf,ASLIT Factsheet Jan20
22/12/2021 09:05,aslit,factsheet,ASLIT-Factsheet-Feb20.pdf,ASLIT Factsheet Feb20
22/12/2021 09:04,aslit,factsheet,ASLIT-Factsheet-Mar20.pdf,ASLIT Factsheet Mar20
